date,t,volume,seares,sea,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,S2,S,CIMF1,CIMF2,CIMF3,CIMF4,CIMF5,IMF1,IMF2,IMF3,IMF4,IMF5,emdres,SSA1,SSA2,SSA3,SSA4,SSA5,SSA6,SSA7,SSA8,SSA9,SSA10,SSA11,SSA12,WD1,WD2,WD3,WD4,WD5,WD6,WD7,CE1,CE2,CE3,CE4,CE5,CE6,CE7,EE1,EE2,EE3,EE4,EE5,EE6,EE7,E1,E2,E3,E4
2014/6/30,102,31601,43547.52177,-11946.52177,,,,,,,,,,,,,,,-199.1249789,-126.4061412,-554.6256969,-297.3803502,44725.05894,-8495.270427,-3609.001148,-435.384805,54.63342664,44086.02295,40096.27043,,,,,,,,,,,,,-2872.729525,-5462.250501,-3816.963188,-322.4940171,-279.258274,-419.0709261,44773.69499,-7741.590981,-3661.141315,-908.8391599,-15.68576366,-183.3178433,5282.504405,38829.07066,-7746.731788,-3728.389134,-913.303563,-50.00221908,11962.69981,28824.99582,3252.38396,,,,
2014/7/31,103,37939,44487.30073,-6548.300732,,,,,,,,,,,,,,,466.1089821,-15.69671237,-553.5212655,-239.0958139,44829.50554,4241.936964,-9169.572095,-1357.341722,30.17856711,44193.79828,33697.06304,,,,,,,,,,,,,1152.085231,-2255.905785,-4892.744141,-270.9767702,-192.7834375,-416.68714,44815.95346,4735.247834,-8500.832364,-2323.207009,-14.90406799,-168.227083,5360.554532,38850.36816,4725.619191,-8674.468195,-2207.781146,-53.23482055,12013.33744,28878.14493,3255.357379,,,,
2014/8/31,104,39372,44950.28647,-5578.286469,,,,,,,,,,,,,,,534.9829124,222.8795924,-563.841153,-178.1181712,44934.38329,5771.432973,-8908.949085,-1792.33585,-4.203397749,44306.05536,33600.56703,,,,,,,,,,,,,2625.289209,-2727.508016,-4670.420434,-197.8116666,-104.7118964,-411.4579444,44858.57236,5847.365103,-7623.202995,-3000.278064,-18.82077557,-145.9792343,5440.949592,38871.96637,5835.867761,-7890.520486,-2781.694692,-51.569201,12065.32377,28931.85979,3258.354678,,,,
2014/9/30,105,37723,44445.95599,-6722.955991,,,,,,,,,,,,,,,-457.7350833,551.0917239,-570.9691978,-115.9459219,45039.51447,-4070.358781,-971.3845817,-1610.241146,-47.53069984,44422.51521,41793.35878,,,,,,,,,,,,,-3004.957,-453.0287192,-3192.336066,-108.0140818,-16.41512754,-403.0824547,44900.81679,-4068.87405,361.1497645,-2845.804583,-23.5435156,-117.0660981,5523.306282,38893.8322,-4063.446181,53.51072806,-2588.140528,-43.96348372,12118.21232,28986.08086,3261.372675,,,,
2014/10/31,106,53617,45200.36528,8416.634718,,,,,,,,,,,,,,,-102.2003594,772.2110823,-560.3445906,-54.02221357,45144.72136,2752.063437,7345.263287,-928.5146739,-94.6764226,44542.86437,50864.93656,,,,,,,,,,,,,1622.826578,8208.221755,-828.2700164,-8.189035885,70.71603256,-391.2838567,44942.99212,2769.891325,8386.210116,-1952.518849,-27.7139048,-82.04410118,5607.246217,38915.9292,2768.347512,8128.731518,-1735.135133,-29.65793194,12171.57922,29040.7459,3264.408171,,,,
2014/11/30,107,54213,45611.67356,8601.326439,,,,,,,,,,,,,,,254.784515,617.1031703,-516.3057765,6.265402561,45249.82625,2139.849128,7464.534753,81.31271497,-139.4801666,44666.78357,52073.15087,,,,,,,,,,,,,-1199.507898,8745.963562,1808.269736,94.03026729,155.2923152,-375.8008061,44984.75763,1839.508945,8265.870537,-451.6020471,-29.92829061,-41.47513976,5692.406775,38938.21922,1835.363925,8151.519696,-358.4545813,-7.930144065,12225.03237,29095.78983,3267.457931,,,,
2014/12/31,108,42415,44746.72725,-2331.727248,,,,,,,,,,,,,,,-202.1590386,-49.8064309,-419.5274103,63.56871621,45354.65141,-2527.71476,-871.6529612,1196.195731,-175.7694793,44793.94147,44942.71476,,,,,,,,,,,,,-1390.517836,-5302.449785,4010.876716,190.7190445,235.9693685,-356.4061509,45026.7699,-2970.450786,-691.631127,1362.668658,-28.41724519,3.717017218,5778.450362,38960.66312,-2966.056952,-626.9408885,1282.985827,21.90375828,12278.2329,29151.14479,3270.518678,,,,
2015/1/31,109,43336,44854.85718,-1518.857177,,,,,,,,,,,,,,,296.5846301,-764.0693554,-253.3641668,116.6869333,45459.01914,4234.404616,-7612.070783,1987.031338,-197.2933377,44923.92817,39101.59538,,,,,,,,,,,,,7051.769508,-14201.34806,5164.253426,274.4697528,311.4553278,-332.9124242,45068.27487,4401.843475,-8780.54907,2838.019944,-23.74508272,52.14940941,5865.060373,38983.22095,4414.711195,-8552.467909,2602.927859,60.43820075,12330.92648,29206.7403,3273.587102,,,,
2015/2/28,110,38525,44451.25146,-5926.251456,,,,,,,,,,,,,,,-296.3161553,-972.9505907,-6.689614667,164.4561138,45562.75171,-6605.501196,-1805.559583,2077.559075,-197.6854285,45056.18713,45130.5012,,,,,,,,,,,,,-8681.1009,-3232.947925,4915.005581,339.118468,380.5678903,-305.1726239,45109.51501,-6334.780499,-3585.518613,3396.842523,-10.82945806,101.479603,5951.954036,39005.85241,-6333.020961,-3238.960436,3061.802405,108.1400914,12382.96617,29262.50356,3276.659859,,,,
2015/3/31,111,62775,44355.45065,18419.54935,,,,,,,,,,,,,,,-1035.162172,-788.6098511,307.8389547,205.7123177,45665.6714,8292.925426,7953.670978,1510.986852,-172.6622625,45190.07901,54482.07457,,,,,,,,,,,,,2680.996181,11111.24012,3283.212622,380.3283567,442.2473085,-273.0611557,45150.08678,7719.562124,6852.375616,2969.367835,17.49493595,148.7946878,6038.887966,39028.51683,7716.503799,7232.58323,2624.788065,164.2759912,12434.29919,29318.35912,3279.733537,,,,
2015/4/30,112,58288,47707.21608,10580.78392,,,,,,,,,,,,,,,1534.046616,-484.5490445,650.8264016,239.291605,45767.6005,3494.350561,9151.77711,443.0408653,-126.1077314,45324.93919,54793.64944,,,,,,,,,,,,,2903.871648,8860.393027,678.1591175,395.8787011,495.6007768,-236.4973978,45190.62664,2546.050189,8711.265481,1605.894027,57.16857662,190.7849448,6125.665533,39051.17125,2539.703212,8996.503699,1389.546968,223.9000452,12484.92893,29374.2287,3282.804643,,,,
2015/5/31,113,40461,45181.88096,-4720.880959,,,,,,,,,,,,,,,-1634.973578,-292.8698666,977.3330752,264.0300355,45868.36129,-7455.419286,3437.456146,-917.1939204,-63.94280085,45460.09986,47916.41929,,,,,,,,,,,,,-992.7759153,-2311.941324,-2194.908331,385.7141452,539.8961663,-195.4432564,45230.42234,-8119.124805,3452.151217,-479.9361002,98.14417612,223.8699732,6212.124373,39073.77117,-8121.70575,3509.544787,-446.5514633,281.0356444,12534.87723,29430.03132,3285.869567,,,,
2015/6/30,114,32769,45037.60064,-12268.60064,,,,,,,,,,,,,,,-2252.517658,-198.7765632,1242.355133,278.7636693,45967.77606,-6673.18979,-4005.256195,-2155.35875,7.911563514,45594.89317,39442.18979,,,,,,,,,,,,,-2976.880192,-5777.773382,-4522.58313,351.6745168,574.6091893,-149.9101472,45269.79937,-6647.200559,-3709.434348,-2646.513253,132.9799836,244.7579857,6298.137388,39096.2728,-6672.688397,-3938.249702,-2308.212121,329.7770361,12584.16618,29485.68365,3288.924534,,,,
2015/7/31,115,38443,45302.63352,-6859.633522,,,,,,,,,,,,,,,-2318.551894,-127.4118159,1400.601583,282.3280871,46065.66756,3950.596272,-8514.005532,-2805.776419,83.53439615,45728.65128,34492.40373,,,,,,,,,,,,,1390.945763,-3433.18636,-5619.788275,297.0477085,599.416017,-99.93278172,45308.43395,4639.70098,-8032.952048,-4078.725034,161.9869327,250.7362182,6383.61914,39118.63381,4634.46245,-8502.666476,-3525.944049,364.2748709,12632.81144,29541.10025,3291.965691,,,,
2015/8/31,116,40845,46472.15124,-5627.151239,,,,,,,,,,,,,,,-1332.339721,-37.39078243,1406.225414,273.7928304,46161.8635,4776.686464,-7420.353716,-2529.230122,157.1910096,45860.70636,36068.31354,,,,,,,,,,,,,2861.736264,-3013.734302,-5144.597429,225.9486595,614.2213838,-45.60060726,45346.99515,5515.049922,-6465.083249,-4234.936509,180.4456904,240.1959724,6468.516211,39140.81196,5525.407811,-7041.664467,-3587.765067,379.1318575,12680.81361,29596.19492,3294.98916,,,,
2015/9/30,117,39646,46829.52085,-7183.520846,,,,,,,,,,,,,,,-930.8374087,28.89861503,1221.708854,253.5463509,46256.20444,-4741.132822,-334.8049479,-1492.344636,223.8918292,45990.39058,44387.13282,,,,,,,,,,,,,-3581.644527,285.63645,-3217.543419,142.7377659,619.1299459,12.95239594,45384.73978,-4687.362353,1422.140696,-3196.289646,178.9986164,212.9532889,6552.793434,39162.76596,-4696.32906,908.0990111,-2614.028102,371.4676519,12728.13036,29650.88185,3297.99104,,,,
2015/10/31,118,56407,48339.93624,8067.063764,,,,,,,,,,,,,,,945.097299,-29.88492931,852.4723026,223.7157957,46348.53577,4890.546407,5108.789089,11.79486357,278.8335581,46117.03608,51516.45359,,,,,,,,,,,,,2125.985462,8510.729127,-393.177367,51.58059918,614.4694538,75.53556782,45421.91695,4364.663936,7116.560694,-1223.94111,158.8969992,169.9139148,6636.450146,39184.45542,4350.774595,6824.840038,-892.2196633,341.8995999,12774.64722,29705.07569,3300.967412,,,,
2015/11/30,119,55517,46590.27538,8926.724617,,,,,,,,,,,,,,,-251.6742273,-113.1195854,329.5618319,186.7993645,46438.708,3090.878588,4198.570838,1670.36263,317.2128998,46239.97504,52426.12141,,,,,,,,,,,,,-1571.661483,8416.006817,2515.626447,-43.76596876,600.7578618,141.9385639,45458.12591,3230.591352,4835.960499,1286.034935,125.9999178,113.059018,6719.511968,39205.84231,3235.115194,4870.942634,1234.730149,291.8569293,12820.18665,29758.69117,3303.914339,,,,
2015/12/31,120,44918,46945.37738,-2027.377376,,,,,,,,,,,,,,,115.3577049,441.9216895,-283.7688797,145.2858177,46526.58105,-4630.261684,-222.3392772,3077.834776,334.2265576,46358.53963,49548.26168,,,,,,,,,,,,,-834.166025,-5093.484262,4700.929045,-139.8954852,578.7084228,211.8963333,45494.00419,-2940.755574,-1948.901185,3652.563309,80.68106286,45.53939489,6801.980234,39226.89276,-2909.624091,-1589.808286,3208.424243,222.7993707,12864.54155,29811.64329,3306.827854,,,,
2016/1/31,121,43933,45391.73413,-1458.73413,,,,,,,,,,,,,,,-1227.813246,731.1426522,-825.2740543,101.659172,46612.01961,-3018.179435,-3599.957241,3754.003447,325.039929,46472.0933,46951.17944,,,,,,,,,,,,,5745.074297,-13551.48228,5609.762928,-233.5018728,549.1804387,285.109305,45528.84271,-523.2567943,-6740.18397,5071.527637,22.34361707,-28.84498677,6883.839382,39247.57512,-459.6849146,-6204.856114,4385.504494,136.1725567,12907.52077,29863.84661,3309.703956,,,,
2016/2/29,122,41817,47900.64125,-6083.641253,,,,,,,,,,,,,,,3232.805149,-909.0185799,-1176.437115,58.40239199,46694.8894,-6038.874058,-2357.484397,3346.418541,286.7491306,46580.19078,47855.87406,,,,,,,,,,,,,-5901.632048,-3481.903358,5084.105167,-320.9340632,513.176043,361.2241373,45562.97189,-4840.857277,-4336.655446,4919.866711,-52.71356908,-105.5413113,6965.04337,39267.85752,-4797.126012,-3845.643077,4252.64764,33.7404887,12948.99432,29915.21447,3312.538595,,,,
2016/3/31,123,57845,39122.26036,18722.73964,,,,,,,,,,,,,,,-4669.714509,-1704.383452,-1296.696294,17.99830684,46775.05631,6278.828601,2590.242069,2068.604365,224.6421729,46682.68279,51566.1714,,,,,,,,,,,,,-1526.21396,9912.704494,3348.629089,-397.7996529,471.7882472,439.8771441,45596.07442,5861.83165,2512.607543,3457.723315,-140.6806948,-179.7074731,7045.516768,39287.70889,5882.166541,2875.801164,2901.843282,-80.41576707,12988.95064,29965.65839,3315.327669,,,,
2016/4/30,124,62043,50808.37817,11234.62183,,,,,,,,,,,,,,,4540.013564,620.9658178,-1187.512226,-17.4763381,46852.38735,8745.388959,6096.483134,275.5788255,146.0544179,46779.49466,53297.61104,,,,,,,,,,,,,6818.377371,8229.706128,877.9804063,-458.6651691,426.1880192,520.6525612,45628.83023,7909.142644,7062.325641,1115.005233,-229.2504729,-246.4898381,7125.166223,39307.10057,7900.177581,7216.126011,764.8508913,-198.2373189,13027.48023,30015.08785,3318.067021,,,,
2016/5/31,125,40280,45039.10672,-4759.106723,,,,,,,,,,,,,,,-3283.017818,2397.416231,-954.4767973,-47.5695033,46926.75461,-8582.543296,3596.386729,-1662.716395,58.29243208,46870.58053,48862.5433,,,,,,,,,,,,,-2672.748557,-1421.682776,-1769.637451,-497.1307342,377.568515,603.1111289,45660.51288,-8299.614668,4268.195307,-1614.30331,-302.9330698,-301.252729,7203.904334,39326.00414,-8320.200391,4112.037192,-1653.382062,-310.7699239,13064.7063,30063.4105,3320.752459,,,,
2016/6/30,126,34656,47093.43862,-12437.43862,,,,,,,,,,,,,,,-504.8106372,1379.217099,-706.7639144,-72.24038071,46998.03645,-5648.995336,-3302.917453,-3316.644513,-31.35558084,46955.91288,40304.99534,,,,,,,,,,,,,-3245.375234,-4228.385849,-4069.273353,-506.2787682,327.1247624,686.7649364,45691.39285,-4840.554183,-2432.892776,-4001.851132,-355.0231646,-339.7339697,7281.665968,39344.38926,-4815.435359,-2899.163489,-3759.161097,-409.0682795,13100.76211,30110.53311,3323.379762,,,,
2016/7/31,127,39504,46771.37205,-7267.372051,,,,,,,,,,,,,,,943.6417107,-683.1884374,-463.7443362,-91.46315213,47066.12627,5846.89692,-9021.114749,-4241.644973,-115.6045013,47035.4673,33657.10308,,,,,,,,,,,,,1897.381952,-3112.133292,-5569.91505,-479.5914595,276.0007758,771.1294938,45721.09176,6315.136242,-7441.953326,-5348.798312,-382.2304692,-358.7511513,7358.373516,39362.2235,6371.305398,-8063.071413,-4936.674977,-484.1769945,13135.76727,30156.36284,3325.944695,,,,
2016/8/31,128,38159,43979.01163,-5820.01163,,,,,,,,,,,,,,,-789.6448642,-2034.710886,-222.3380339,-105.2315881,47130.937,3531.609468,-8176.315284,-4117.22541,-188.2898944,47109.22112,34627.39053,,,,,,,,,,,,,2271.874034,-4629.289167,-5902.661868,-412.172468,225.2722338,855.6792914,45750.27202,3270.367588,-6064.415591,-5128.128692,-375.5179027,-356.6594265,7433.880667,39379.47336,3301.632156,-6575.25569,-4743.570976,-529.0104573,13169.77085,30200.8082,3328.44302,,,,
2016/9/30,129,38626,46174.48754,-7548.487545,,,,,,,,,,,,,,,1143.72144,-2064.155758,16.07968979,-113.5536579,47192.39583,-3432.539431,-1751.722949,-3119.166236,-247.7335772,47177.16219,42058.53943,,,,,,,,,,,,,-1770.082501,-1365.515076,-4830.293738,-302.138793,175.9067468,939.8854974,45778.25046,-3804.592025,-185.605038,-3619.148885,-335.2221541,-333.4502534,7507.912842,39396.10551,-3811.357236,-368.1855433,-3432.549672,-544.1952557,13202.71521,30243.77932,3330.870525,,,,
2016/10/31,130,53089,45239.42449,7849.575506,,,,,,,,,,,,,,,-1364.683553,-763.8819063,233.9973842,-116.4423023,47250.43487,1164.397685,6526.016292,-1547.316054,-293.392963,47239.29504,51924.60231,,,,,,,,,,,,,-503.2557648,9157.50674,-2370.582753,-151.9345098,128.7425986,1023.183882,45805.38292,1861.789968,6165.250509,-1372.355557,-267.2018315,-290.6633944,7580.093428,39412.08688,1772.867087,6426.420009,-1434.604091,-532.599989,13234.48034,30285.18856,3333.22306,,,,
2016/11/30,131,58939,49677.26603,9261.733969,,,,,,,,,,,,,,,1110.760845,959.2404081,416.1889807,-113.9127075,47304.9885,2654.829123,9014.795629,298.4765306,-324.7412289,47295.63995,56284.17088,,,,,,,,,,,,,151.0367005,10676.1317,1060.264531,30.7522322,84.45866425,1105.030996,45831.37189,3730.380825,7411.773758,1131.304018,-180.9468322,-230.8700515,7649.974296,39427.38399,3646.414095,8048.24603,816.2512131,-497.180402,13264.9246,30324.95087,3335.496562,,,,
2016/12/31,132,46462,48259.04648,-1797.046481,,,,,,,,,,,,,,,-663.4669077,1123.388746,549.1135891,-105.9865752,47355.99763,-3201.373173,553.6940031,2104.713525,-341.2689347,47346.23458,49663.37317,,,,,,,,,,,,,-1420.16851,-4042.834826,4606.972947,232.7003665,43.5678102,1184.854968,45856.91439,-3915.069363,123.4092189,3338.96329,-86.59815869,-157.7288984,7717.06224,39441.96167,-3879.410857,910.0128667,2875.422659,-440.9002392,13293.89774,30362.98399,3337.68705,,,,
2017/1/31,133,46909,48360.87529,-1451.875287,,,,,,,,,,,,,,,542.8144526,-110.0221152,617.3654284,-92.68729503,47403.40482,4853.651595,-8496.600938,3503.299377,-342.4907629,47391.14073,42055.34841,,,,,,,,,,,,,6967.441607,-14790.61574,7146.607036,435.7636951,6.41346428,1262.099737,45881.29723,2462.027834,-7451.887512,4729.867983,7.798534171,-75.41112194,7780.819867,39455.78442,2646.051972,-6714.529757,4285.380407,-366.7201654,13321.23745,30399.20828,3339.790597,,,,
2017/2/28,134,40376,46513.53895,-6137.538945,,,,,,,,,,,,,,,-817.1624926,-640.4921145,598.2373463,-74.19646399,47447.15267,-7355.42171,-3561.13585,4190.05877,-327.9777672,47430.47656,47731.42171,,,,,,,,,,,,,-9662.5395,-5467.696729,7673.756967,618.3558862,-26.84062367,1336.187472,45904.80166,-8700.973551,-3185.83784,4844.019368,97.6275381,11.66121829,7840.685776,39468.81749,-8613.605617,-2561.883932,4702.147694,-277.5633738,13346.756,30433.54672,3341.803368,,,,
2017/3/31,135,67731,48812.49552,18918.50448,,,,,,,,,,,,,,,1090.987887,-194.6666518,480.4825495,-51.49205552,47487.18379,9445.828773,6947.017119,4171.216532,-297.5428554,47464.48043,58285.17123,,,,,,,,,,,,,4798.966548,9140.159875,5756.722897,757.820466,-56.20349359,1406.579063,45927.05378,9892.970985,6229.194325,3953.702272,179.3243311,98.6900561,7896.094372,39481.02366,9838.087154,6663.142924,4229.908647,-176.5061257,13370.25464,30465.92471,3343.721613,,,,
2017/4/30,136,60214,48555.14426,11658.85574,,,,,,,,,,,,,,,556.5902176,197.6955863,303.7823667,-26.36467322,47523.44076,639.8842224,8801.15688,3531.69962,-252.1610144,47493.42029,59574.11578,,,,,,,,,,,,,1083.494925,9124.674179,1832.986874,833.3380798,-81.84839916,1472.72332,45948.72041,1933.802074,7993.463464,2416.936982,249.9861986,180.9745453,7946.473418,39492.36332,1830.065324,8099.536974,3123.762293,-67.55453579,13391.53475,30496.26989,3345.541677,,,,
2017/5/31,137,43653,48406.64065,-4753.640649,,,,,,,,,,,,,,,421.989029,313.8144192,115.7395447,-0.768530279,47555.86619,-9290.957232,3239.213764,2382.691936,-195.5128194,47517.56435,52943.95723,,,,,,,,,,,,,-1243.059544,-485.8586461,-2846.290016,829.0718864,-104.0749344,1534.106786,45969.12237,-8086.02185,3068.056444,617.5663961,304.9211921,254.4534637,7991.229297,39502.79506,-8157.499024,2850.0612,1638.57928,44.9943572,13410.38945,30524.51254,3347.259998,,,,
2017/6/30,138,35102,47546.10442,-12444.10442,,,,,,,,,,,,,,,-220.8457703,215.7022425,-56.49687326,23.34216009,47584.40266,-8716.828821,-4516.657047,930.2298083,-131.9247624,47537.18082,43818.82882,,,,,,,,,,,,,-1812.705383,-4626.759037,-6651.095967,737.0082312,-123.3064384,1590.211009,45988.62274,-8047.862747,-3889.581082,-1166.728464,348.0913079,316.0623867,8029.742058,39512.27654,-8077.022555,-4321.313341,20.73585583,156.202804,13426.55495,30550.5858,3348.873148,,,,
2017/7/31,139,39538,47033.92291,-7495.922913,,,,,,,,,,,,,,,-401.1449573,-21.91140818,-196.0266889,44.01318467,47608.99278,2416.6125,-9769.328274,-596.0988092,-65.72333562,47552.53792,37121.3875,,,,,,,,,,,,,2272.178372,-2585.910988,-8214.808632,559.0563243,-140.0474826,1640.573531,46006.93042,2768.097858,-8912.409492,-2646.899232,383.5259466,363.5375172,8061.381604,39520.7658,2771.652102,-9375.517848,-1484.092656,260.265799,13439.64312,30574.42738,3350.377969,,,,
2017/8/31,140,41393,47433.38425,-6040.384253,,,,,,,,,,,,,,,294.4104658,-262.5765367,-287.319149,59.29033028,47629.57914,4930.477101,-9124.131239,-1976.014685,-1.235031031,47563.90385,36462.5229,,,,,,,,,,,,,1456.471648,-934.4843502,-6991.579718,307.9548568,-154.8670585,1684.735315,46024.75445,5079.976886,-8481.236545,-3619.850162,405.0215648,395.3401146,8085.525165,39528.22298,5093.792197,-8784.073006,-2658.126174,351.2903388,13449.17845,30595.98389,3351.771802,,,,
2017/9/30,141,39121,46993.93506,-7872.935062,,,,,,,,,,,,,,,-175.522645,-222.9803418,-320.8866653,67.22037512,47646.10434,-3987.191748,-1473.38666,-3047.182091,57.21365927,47571.54684,43108.19175,,,,,,,,,,,,,-5479.886574,469.4108333,-3470.567852,6.712142313,-168.3338495,1722.29311,46041.39663,-4138.688849,-1145.477624,-4045.861125,403.880223,410.942867,8101.591094,39534.61341,-4141.495452,-1169.223057,-3419.648523,424.1742696,13454.69831,30615.2187,3353.052608,,,,
2017/10/31,142,54553,46951.1608,7601.839202,,,,,,,,,,,,,,,-486.598085,24.85335611,-311.9131973,66.30255302,47658.51617,3773.684817,6837.692306,-3739.408457,105.2962432,47575.73509,50779.31518,,,,,,,,,,,,,3494.74821,2698.943089,1043.824595,-313.4571545,-181.0121174,1752.852999,46057.15898,3465.427778,6736.665279,-4094.196016,385.3257618,410.7302172,8109.134655,39539.91232,3448.569265,6989.488214,-3809.029994,475.6876999,13455.87493,30632.11935,3354.219106,,,,
2017/11/30,143,57782,48279.74743,9502.252566,,,,,,,,,,,,,,,573.7711454,265.9833855,-283.6232175,56.81993014,47666.79619,3769.384895,10300.40188,-4003.209821,138.7249079,47576.69814,54012.61511,,,,,,,,,,,,,3798.248218,1979.568922,4966.443816,-616.5769405,-193.4052224,1776.089792,46071.68714,3679.614643,9608.199897,-3915.980402,362.1500496,395.9349005,8107.972624,39544.10829,3668.52575,10045.70722,-3890.449994,503.293612,13452.47138,30646.69966,3355.270877,,,,
2017/12/31,144,46367,47957.24643,-1590.246427,,,,,,,,,,,,,,,267.9083339,233.6072969,-254.7115751,39.45568599,47670.98669,-4336.256753,6787.240313,-3812.860937,154.3711568,47574.50622,50703.25675,,,,,,,,,,,,,-5297.010945,-2169.453645,7028.341183,-866.2686945,-205.9487332,1791.694614,46085.67096,-3806.63002,5475.719724,-3655.565842,339.4366478,368.5517483,8098.284253,39547.20349,-3809.518185,5940.088773,-3722.193944,505.7196547,13444.37147,30658.99402,3356.208314,,,,
