date,t,volume,seares,sea,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,S2,S,CIMF1,CIMF2,CIMF3,CIMF4,CIMF5,CIMF6,IMF1,IMF2,IMF3,IMF4,IMF5,emdres,SSA1,SSA2,SSA3,SSA4,SSA5,SSA6,SSA7,SSA8,SSA9,SSA10,SSA11,SSA12,WD1,WD2,WD3,WD4,WD5,WD6,CE1,CE2,CE3,CE4,CE5,CE6,EE1,EE2,EE3,EE4,EE5,EE6,E1,E2,E3,E4
2015/12/31,108,102209,99412.13746,2796.862544,,,,,,,,,,,,,,,-825.068055,1206.660935,-581.8463266,753.4876357,98858.90327,97303.0013,14484.12982,-9431.009014,-598.495799,2011.897636,95742.47736,87728.60212,,,,,,,,,,,,,-1835.327141,1670.7326,3078.966793,-517.7035168,2070.602461,97741.70911,16418.40057,-10923.14042,-817.4688023,-344.4206397,1284.809905,96590.81939,16328.77026,-11431.09964,-1328.697951,1742.038229,63620.03038,33299.61576,,,,
2016/1/31,109,96727,100699.1479,-3972.147921,,,,,,,,,,,,,,,1196.91149,378.1610954,-724.7580933,968.2283098,98880.6051,97322.03328,10504.46649,-10324.93662,-1374.10145,1991.67776,95929.89381,86224.31717,,,,,,,,,,,,,12053.31925,-17800.11328,3088.905614,-668.9260246,2012.655864,98041.11991,13376.12748,-12793.01445,-1235.357434,-541.7337107,1128.207625,96792.77049,13353.92624,-13129.91705,-2189.496254,1570.774919,63801.90844,33317.95217,,,,
2016/2/29,110,71858,97193.82296,-25335.82296,,,,,,,,,,,,,,,-1514.471543,-566.3399443,-787.9407692,1160.766256,98901.80896,97340.84589,-17615.47664,-6543.981091,-2032.86589,1919.662871,96130.66075,89473.69698,,,,,,,,,,,,,-15755.38202,-13924.422,2082.105377,-806.4633099,1908.42997,98353.64797,-15774.59442,-8116.190287,-1546.836908,-665.9104129,959.2926205,97002.23941,-15740.55751,-8262.034248,-2836.659582,1372.773272,63992.00577,33336.49075,,,,
2016/3/31,111,110741,97067.17779,13673.82221,,,,,,,,,,,,,,,-1005.63545,-1423.022983,-754.8414272,1328.175797,98922.50185,97359.4351,13418.22062,1708.752569,-2520.266338,1789.584768,96344.70838,97323.26963,,,,,,,,,,,,,7413.939865,3499.672547,290.2284173,-898.0722455,1757.592685,98677.65595,12290.13748,2881.513953,-1734.696571,-693.8066674,778.7929383,97219.05886,12285.99884,2949.921254,-3200.668646,1148.852655,64189.94807,33355.20904,,,,
2016/4/30,112,112767,99555.47644,13211.52356,,,,,,,,,,,,,,,1845.101885,-2090.920333,-612.9747521,1471.598865,98942.67078,97377.79691,9205.824202,8183.937606,-2789.903997,1595.221651,96571.92054,103562.0284,,,,,,,,,,,,,3598.485599,11328.09003,-1822.295118,-912.0724891,1561.05035,99013.77952,6563.397651,10547.16667,-1753.507471,-620.753855,587.6519035,97443.0451,6562.221817,10761.47125,-3222.298932,900.4152878,64395.27599,33374.08418,,,,
2016/5/31,113,98331,99545.49106,-1214.491062,,,,,,,,,,,,,,,1872.85278,-2531.969256,-351.8271448,1594.131958,98962.30272,97395.92731,-5163.841085,8156.188428,-2804.71665,1331.367952,96812.00135,103494.2451,,,,,,,,,,,,,-6136.859013,8250.455249,-3640.29584,-822.904949,1321.005941,99359.58161,-6657.161011,8981.57605,-1597.850158,-456.6549782,387.141833,97673.94826,-6661.203034,9225.585028,-2868.817474,630.6125671,64607.45884,33393.09307,,,,
2016/6/30,114,101179,98685.31887,2493.681127,,,,,,,,,,,,,,,585.6111713,-2610.900363,30.09458139,1699.128787,98981.38469,97413.8223,4045.004612,1636.36644,-2565.512337,999.1751874,97063.9661,97133.91531,,,,,,,,,,,,,1929.915112,3650.635534,-4541.223255,-616.285045,1041.048343,99714.89282,5567.886469,-953.6247024,-1304.859393,-221.1920857,179.3291831,97911.46053,5569.828155,-765.4535229,-2208.04457,343.6679668,64825.90941,33412.21271,,,,
2016/7/31,115,93153,97422.54135,-4269.541354,,,,,,,,,,,,,,,-1758.78704,-2104.629261,496.1109054,1789.943062,98999.90368,97431.47785,1067.492399,-3766.71072,-2084.531448,610.1401836,97326.60959,92083.47457,,,,,,,,,,,,,1208.292487,-4462.371752,-4103.967669,-293.1733083,726.1802655,100077.9932,3414.465196,-7586.504489,-864.3549723,67.40545471,-33.20038958,98155.1892,3428.997722,-7474.007876,-1334.198087,44.11986768,65049.99714,33431.42022,,,,
2016/8/31,116,81982,99680.73146,-17698.73146,,,,,,,,,,,,,,,-1313.849629,-880.5329239,987.3388261,1869.928493,99017.84669,97448.88997,-9139.636597,-5280.633575,-1374.538309,178.0948323,97598.71365,91123.26894,,,,,,,,,,,,,-1934.983172,-14722.8331,-2320.672073,128.3184087,382.7691756,100449.3246,-8315.708269,-7869.736379,-378.2130338,388.5263608,-247.5100609,98404.64138,-8311.46295,-7822.754235,-341.0521765,-263.4032621,65279.0566,33450.69295,,,,
2016/9/30,117,93313,105058.0104,-11745.01042,,,,,,,,,,,,,,,1911.427066,727.4257062,1441.518118,1942.438792,99035.20072,97466.05464,-1216.046283,-2612.31949,-454.5653747,-283.1289746,97879.06012,94526.98989,,,,,,,,,,,,,2001.172219,-10454.78629,308.6953946,613.3171741,18.45984373,100826.1432,-3024.203223,-2728.455856,153.3394158,713.1769038,-460.0844404,98659.2272,-3051.287122,-2724.269973,684.3016138,-574.1834804,65512.39824,33470.00854,,,,
2016/10/31,118,115961,102687.0855,13273.91445,,,,,,,,,,,,,,,-2289.890659,2117.80718,1796.388556,2010.82767,99051.95275,97482.96786,16347.23037,1575.75573,631.2824079,-759.6993453,98166.43084,99613.38883,,,,,,,,,,,,,431.2998693,10663.04514,2903.459554,1113.381912,-357.9847992,101207.8669,12275.46505,3732.60144,691.0737067,1010.854326,-667.2978868,98918.30336,12243.56926,3707.511688,1669.200299,-883.3757188,65749.31566,33489.34492,,,,
2016/11/30,119,123254,105614.9204,17639.07961,,,,,,,,,,,,,,,72.20301507,2406.488835,1989.689913,2078.448837,99068.0898,97499.62561,20301.62439,3897.920401,1832.631967,-1237.784388,98459.60763,102950.3789,,,,,,,,,,,,,-4308.208315,20587.15328,4547.840284,1571.739832,-736.8528424,101592.4042,15860.89113,6618.487925,1212.574451,1246.313942,-865.4458848,99181.17844,15823.74622,6572.37668,2544.34384,-1186.056302,65989.08787,33508.6803,,,,
2016/12/31,120,112273,108036.4083,4236.591701,,,,,,,,,,,,,,,3058.778637,1771.362031,1973.712641,2148.956139,99083.59885,97516.02388,10045.15804,2100.689231,3073.332612,-1703.55221,98757.37232,102224.1212,,,,,,,,,,,,,1997.042615,2765.827499,4707.686735,1930.309945,-1107.748455,101979.9215,7965.425549,2852.694631,1682.162443,1375.715849,-1050.111312,99447.11284,7969.245187,2799.707795,3240.152832,-1477.276529,66230.97932,33527.99308,,,,
2017/1/31,121,97355,101088.6115,-3733.611511,,,,,,,,,,,,,,,-2812.4915,816.4822462,1759.043651,2227.110193,99098.46691,97532.15867,-2217.012917,-1517.446094,4174.123172,-2143.170921,99058.50676,99571.66802,,,,,,,,,,,,,7817.473636,-16995.71139,3488.343389,2137.177211,-1459.854754,102367.5788,-1242.289853,-3322.372897,2056.732417,1364.069097,-1216.493962,99715.3552,-1242.096946,-3368.316121,3685.965278,-1752.067818,66474.24232,33547.26177,,,,
2017/2/28,122,79875,105087.9917,-25212.99175,,,,,,,,,,,,,,,1968.495684,318.022763,1371.195571,2317.596715,99112.68097,97548.02597,-18352.09683,-3521.852168,4929.964856,-2542.808629,99361.79277,98227.68714,,,,,,,,,,,,,-13361.84385,-11451.37751,1561.771136,2153.922741,-1782.289699,102754.799,-16377.32947,-5835.856172,2273.38513,1189.125058,-1359.457755,99985.13321,-16360.65064,-5861.384693,3810.606554,-2005.235904,66718.12172,33566.46488,,,,
2017/3/31,123,114515,100761.1877,13753.81227,,,,,,,,,,,,,,,-984.9995383,-640.8232311,835.7747873,2425.007658,99126.22802,97563.62176,14271.5542,-1693.005418,5159.075467,-2888.636434,99666.01218,100243.2546,,,,,,,,,,,,,6381.771913,5320.309043,-223.5105529,1961.397845,-2064.43878,103139.5497,13899.26173,-1260.241031,2247.485966,847.4460037,-1474.601121,100255.6484,13900.61839,-1254.613894,3551.091287,-2230.46313,66961.86447,33585.5809,,,,
2017/4/30,124,114030,100540.4878,13489.51222,,,,,,,,,,,,,,,543.6432364,-1874.573177,178.3876881,2553.934975,99139.09508,97578.94205,11003.5384,1450.652995,4773.302523,-3167.455082,99969.96116,103028.3449,,,,,,,,,,,,,4335.206528,8234.695788,-1328.772486,1563.332733,-2296.321953,103521.9627,8624.942305,4125.590161,1942.725491,368.8879751,-1558.21237,100526.0664,8621.062918,4139.590206,2880.404247,-2419.775726,67204.73577,33604.58829,,,,
2017/5/31,125,96974,98978.6138,-2004.613796,,,,,,,,,,,,,,,-838.3835861,-1477.414937,-565.8274202,2708.97062,99151.26912,97593.98281,-6391.655554,2751.537862,3710.163483,-3368.539736,100272.4939,103365.2945,,,,,,,,,,,,,-6667.564169,3024.125958,-1799.727163,987.0386337,-2468.928641,103899.0706,-8091.823168,4784.502094,1288.804795,-196.0853411,-1606.924939,100795.5266,-8123.16031,4772.397409,1800.118199,-2564.628334,67446.02915,33623.4655,,,,
2017/6/30,126,105460,102493.416,2966.583992,,,,,,,,,,,,,,,1491.797133,262.206436,-1318.031276,2894.706547,99162.73716,97608.74003,5649.737055,738.3680209,1981.199047,-3481.786266,100572.4821,99810.95846,,,,,,,,,,,,,2310.542078,3308.119033,-2135.189473,281.0962311,-2574.600957,104270.0742,7105.200454,-704.7893844,407.8294436,-793.9056969,-1617.479214,101063.1444,7143.433315,-768.7449613,415.6068397,-2656.435893,67685.05668,33642.19116,,,,
2017/7/31,127,98731,103062.7595,-4331.759476,,,,,,,,,,,,,,,954.6804401,1786.41775,-1967.559583,3115.734708,99173.48618,97623.20972,2370.911096,-903.2474323,-108.3704828,-3497.074762,100868.7816,96359.14397,,,,,,,,,,,,,577.1816659,-565.8766453,-2816.059992,-489.6365168,-2607.366021,104632.7707,4640.792784,-3720.738287,-567.6536727,-1363.035778,-1586.34758,101327.9825,4668.052349,-3788.751644,-1048.873775,-2686.609158,67921.12463,33660.74419,,,,
2017/8/31,128,82604,101179.5112,-18575.51122,,,,,,,,,,,,,,,-1069.497891,2087.060656,-2398.201819,3376.647058,99183.50319,97637.38786,-11846.39659,-1125.661275,-2179.904903,-3404.218551,101160.1813,94448.98236,,,,,,,,,,,,,-1242.949575,-13517.42042,-3808.496456,-1251.18584,-2563.212241,104987.2206,-11354.31536,-2840.00624,-1448.567408,-1832.44642,-1509.705518,101589.0409,-11374.91341,-2863.461461,-2349.053855,-2646.524521,68153.50186,33679.10373,,,,
2017/9/30,129,85766,98393.03075,-12627.03075,,,,,,,,,,,,,,,-3220.03992,1258.271606,-2519.518107,3681.541983,99192.77519,97651.27043,-8468.838898,-163.071481,-3854.529096,-3193.012088,101445.4516,94233.56811,,,,,,,,,,,,,1689.068973,-12472.21895,-4412.441881,-1928.665243,-2440.298698,105330.5639,-10982.00001,463.5487804,-2047.010893,-2130.015443,-1383.765426,101845.243,-11005.83576,501.8306118,-3270.921259,-2527.504882,68381.40175,33697.24898,,,,
2017/10/31,130,109357,96805.09783,12551.90217,,,,,,,,,,,,,,,-3818.366354,-266.6231414,-2341.818984,4030.61715,99201.28916,97664.85344,14426.20675,841.8232213,-4781.142631,-2853.249245,101723.3619,94932.48866,,,,,,,,,,,,,583.6908482,11434.85398,-3629.755321,-2454.789451,-2239.153534,105662.2061,9482.389138,3484.036342,-2304.651304,-2194.579443,-1205.645424,102095.4507,9428.601733,3593.348235,-3649.756577,-2321.073711,68603.99303,33715.15909,,,,
2017/11/30,131,121179,102522.3813,18656.61867,,,,,,,,,,,,,,,2731.16752,-1940.31755,-1893.371655,4415.870876,99209.03211,97678.13287,25651.43704,657.9651708,-4743.103622,-2379.980568,101992.682,95528.98597,,,,,,,,,,,,,-4102.952306,24922.85062,-880.9774637,-2777.270973,-1962.785966,105980.1946,20586.55689,3310.674207,-2079.031466,-2000.408564,-977.2557903,102338.4647,20527.85106,3461.840094,-3344.638807,-2023.264174,68820.40949,33732.81319,,,,
2017/12/31,132,109783,104548.8885,5234.111483,,,,,,,,,,,,,,,4580.249745,-2865.636729,-1209.090579,4827.375032,99215.99103,97691.10472,14254.59229,-1209.361354,-3724.072482,-1790.339819,102252.1814,95529.91171,,,,,,,,,,,,,-1.012067776,4605.03045,3375.425238,-2864.4701,-1616.693472,106284.743,12317.73976,-1424.944078,-1400.29889,-1575.668525,-706.9108242,102573.0826,12275.16034,-1294.789462,-2339.602951,-1644.990041,69029.7661,33750.19039,,,,
2018/1/31,133,101744,105348.3873,-3604.387324,,,,,,,,,,,,,,,3383.547503,-2146.959744,-365.5548732,5255.201487,99222.15293,97703.76496,5194.900655,-2755.368389,-2085.218414,-1110.943551,102500.6297,96547.9284,,,,,,,,,,,,,12434.62652,-20919.9994,7573.479627,-2708.382021,-1208.763124,106573.0419,7037.84673,-6261.822531,-440.4293279,-984.2379295,-405.4382247,102798.0813,7041.006419,-6197.153021,-915.6651808,-1202.33264,69231.17375,33767.26977,,,,
2018/2/28,134,75975,101030.6812,-25055.68121,,,,,,,,,,,,,,,-4746.205974,337.3570386,522.603233,5689.422112,99227.50479,97716.1096,-24750.41335,-1415.14852,-226.7698636,-369.4648435,102736.7966,100725.0141,,,,,,,,,,,,,-19747.19866,-17723.25812,9675.077194,-2324.94411,-749.1507378,106844.4563,-21839.42962,-5328.605898,517.4131538,-302.5756477,-84.01738269,103012.2154,-21804.3638,-5313.439884,594.7889347,-711.7753256,69423.74316,33784.03036,,,,
2018/3/31,135,128125,114112.5451,14012.45492,,,,,,,,,,,,,,,4449.984914,2977.036132,1333.381656,6120.108778,99232.03362,97728.13463,19773.12923,3491.737278,1494.258655,406.4232208,102959.4516,108352.1466,,,,,,,,,,,,,12755.99426,2043.622421,8230.065985,-1751.560033,-250.0412119,107097.04,19282.96242,3680.137259,1303.204852,398.2435102,246.2200619,103214.2319,19276.404,3686.570488,1937.12002,-189.8016459,69606.58516,33800.45117,,,,
2018/4/30,136,121213,107681.5555,13531.44446,,,,,,,,,,,,,,,-3419.534966,3383.252387,1944.778312,6537.333354,99235.72641,97739.83602,7759.608633,6368.148652,2728.830724,1189.047561,103167.3644,113453.641,,,,,,,,,,,,,1161.866747,10210.48453,3277.352227,-1042.3561,274.658573,107331.1252,3733.637218,10666.94022,1783.119388,1052.476068,573.9665619,103402.8605,3684.327794,10688.47887,2876.251357,347.1043365,69778.81058,33816.51118,,,,
2018/5/31,137,103594,106367.741,-2773.741048,,,,,,,,,,,,,,,-3681.223005,1615.306674,2263.919451,6931.167712,99238.57017,97751.20979,-9008.460566,4073.486964,3218.933886,1950.735096,103359.3046,112601.9637,,,,,,,,,,,,,-8937.047787,7900.62261,-3461.627489,-261.8518683,809.7588583,107544.2022,-12880.00808,8588.494806,1817.011816,1603.749742,887.9374005,103576.8143,-12923.94361,8625.525705,3241.741846,882.4051525,69939.53029,33832.18936,,,,
2018/6/30,138,113117,109830.3925,3286.607512,,,,,,,,,,,,,,,2318.86117,-1335.148932,2314.444908,7291.683474,99240.55188,97762.25191,7238.406187,-3389.912264,3071.595508,2662.868768,103534.0418,105879.1563,,,,,,,,,,,,,5274.966706,7517.479259,-9272.75602,522.1359807,1339.192617,107736.0522,8464.007875,-3796.940574,1517.326918,2020.382555,1177.460045,103734.7632,8454.958489,-3784.63023,3123.779119,1397.709197,70087.85516,33847.46468,,,,
2018/7/31,139,105698,109764.3354,-4066.335402,,,,,,,,,,,,,,,4105.077628,-3340.475888,2149.505852,7608.56926,99241.65855,97772.95837,4659.750715,-8433.794736,2488.642829,3293.055609,103690.3456,101038.0781,,,,,,,,,,,,,3327.741891,3072.586614,-11699.41949,1245.382117,1846.547711,107905.1913,10371.97779,-13332.37455,1068.539436,2282.645555,1431.863019,103875.3488,10420.46481,-13358.72578,2685.99551,1868.062461,70222.89604,33862.31609,,,,
2018/8/31,140,89055,108109.6715,-19054.67148,,,,,,,,,,,,,,,2409.589161,-3241.094155,1828.515326,7870.784001,99241.87717,97783.32518,-11293.04809,-8959.743228,1670.612232,3810.193508,103826.9856,100347.9757,,,,,,,,,,,,,-3578.168737,-9883.016501,-9704.968539,1853.230236,2315.557141,108052.3359,-4629.553359,-14930.03116,591.1692685,2386.357079,1639.849747,103997.2084,-4587.936838,-14955.2706,2093.133087,2267.984683,70343.764,33876.72256,,,,
2018/9/30,141,88098,101674.0588,-13576.05885,,,,,,,,,,,,,,,-5648.224137,-1421.640134,1432.629284,8070.09905,99241.19474,97793.34831,-15996.79775,-4844.774785,804.721468,4192.119678,103942.7314,104094.7118,,,,,,,,,,,,,-6294.471114,-14675.12394,-4143.286377,2304.946791,2730.706083,108175.2548,-12274.14761,-8093.760177,219.2598962,2358.083122,1789.592678,104098.9721,-12245.71491,-8082.296514,1493.049584,2576.052311,70449.57394,33890.66305,,,,
2018/10/31,142,122699,110401.0859,12297.9141,,,,,,,,,,,,,,,671.4422417,1233.51731,1057.443725,8199.084371,99239.59825,97803.02376,11233.4875,2951.817451,58.43624236,4418.906168,104036.3526,111467.7287,,,,,,,,,,,,,8198.890652,-2111.552512,2683.935432,2576.205092,3077.713297,108273.9255,9233.072864,5212.674646,-53.87718374,2257.073031,1870.773303,104179.2833,9205.525316,5279.243062,979.8456076,2773.27715,70539.46755,33904.11661,,,,
2018/11/30,143,137397,117990.4487,19406.55128,,,,,,,,,,,,,,,6550.319689,3151.763107,800.9812647,8250.309925,99237.07471,97812.34752,20153.8471,9071.065994,-405.1570452,4470.625021,104106.6189,117242.986,,,,,,,,,,,,,5806.778487,9125.473837,8114.197715,2659.525502,3344.098547,108347.0866,13734.0038,15628.63745,-229.7337252,2150.048366,1877.120738,104236.9234,13677.89478,15717.04801,633.9746476,2841.430052,70612.65039,33917.0627,,,,
2018/12/31,144,117517,111735.0316,5781.968367,,,,,,,,,,,,,,,520.875399,3024.645935,737.2748055,8218.619691,99233.61577,97821.31558,845.4584658,8652.921325,-467.7810763,4333.802504,104152.5988,116672.9717,,,,,,,,,,,,,-11953.85609,4717.073647,10275.64973,2562.87758,3519.594784,108395.7872,-5099.296746,14733.44316,-278.8129489,2082.266393,1808.060792,104271.3394,-5136.196649,14772.26308,512.3399792,2767.806082,70668.51689,33929.48406,,,,
